SUMLEV,COUNTY,COUSUB,TRACT,BLKGRP,BLOCK,NAME,geoid20,Neighborhood,NeighborhoodGroup
750,003,61000,160900,3,3000,Block 3000,420031609003000,South Side Flats,South Side Flats
750,003,61000,160900,3,3001,Block 3001,420031609003001,South Side Flats,South Side Flats
750,003,61000,160900,3,3002,Block 3002,420031609003002,South Side Flats,South Side Flats
750,003,61000,160900,3,3003,Block 3003,420031609003003,South Side Flats,South Side Flats
750,003,61000,160900,3,3004,Block 3004,420031609003004,South Side Flats,South Side Flats
750,003,61000,160900,3,3005,Block 3005,420031609003005,South Side Flats,South Side Flats
750,003,61000,160900,3,3006,Block 3006,420031609003006,South Side Flats,South Side Flats
750,003,61000,160900,3,3007,Block 3007,420031609003007,South Side Flats,South Side Flats
750,003,61000,160900,3,3008,Block 3008,420031609003008,South Side Flats,South Side Flats
750,003,61000,160900,3,3009,Block 3009,420031609003009,South Side Flats,South Side Flats
750,003,61000,160900,3,3010,Block 3010,420031609003010,South Side Flats,South Side Flats
750,003,61000,160900,3,3011,Block 3011,420031609003011,South Side Flats,South Side Flats
750,003,61000,160900,3,3012,Block 3012,420031609003012,South Side Flats,South Side Flats
750,003,61000,160900,3,3013,Block 3013,420031609003013,South Side Flats,South Side Flats
750,003,61000,160900,3,3014,Block 3014,420031609003014,South Side Flats,South Side Flats
750,003,61000,160900,3,3015,Block 3015,420031609003015,South Side Flats,South Side Flats
750,003,61000,160900,3,3016,Block 3016,420031609003016,South Side Flats,South Side Flats
750,003,61000,160900,3,3017,Block 3017,420031609003017,South Side Flats,South Side Flats
750,003,61000,160900,3,3018,Block 3018,420031609003018,South Side Flats,South Side Flats
750,003,61000,161000,1,1085,Block 1085,420031610001085,South Side Flats,South Side Flats
750,003,61000,170200,1,1000,Block 1000,420031702001000,South Side Flats,South Side Flats
750,003,61000,170200,1,1001,Block 1001,420031702001001,South Side Flats,South Side Flats
750,003,61000,170200,1,1002,Block 1002,420031702001002,South Side Flats,South Side Flats
750,003,61000,170200,1,1003,Block 1003,420031702001003,South Side Flats,South Side Flats
750,003,61000,170200,1,1004,Block 1004,420031702001004,South Side Flats,South Side Flats
750,003,61000,170200,1,1005,Block 1005,420031702001005,South Side Flats,South Side Flats
750,003,61000,170200,1,1006,Block 1006,420031702001006,South Side Flats,South Side Flats
750,003,61000,170200,1,1007,Block 1007,420031702001007,South Side Flats,South Side Flats
750,003,61000,170200,1,1008,Block 1008,420031702001008,South Side Flats,South Side Flats
750,003,61000,170200,1,1009,Block 1009,420031702001009,South Side Flats,South Side Flats
750,003,61000,170200,1,1010,Block 1010,420031702001010,South Side Flats,South Side Flats
750,003,61000,170200,1,1011,Block 1011,420031702001011,South Side Flats,South Side Flats
750,003,61000,170200,1,1012,Block 1012,420031702001012,South Side Flats,South Side Flats
750,003,61000,170200,1,1013,Block 1013,420031702001013,South Side Flats,South Side Flats
750,003,61000,170200,1,1014,Block 1014,420031702001014,South Side Flats,South Side Flats
750,003,61000,170200,1,1015,Block 1015,420031702001015,South Side Flats,South Side Flats
750,003,61000,170200,1,1016,Block 1016,420031702001016,South Side Flats,South Side Flats
750,003,61000,170200,1,1017,Block 1017,420031702001017,South Side Flats,South Side Flats
750,003,61000,170200,1,1018,Block 1018,420031702001018,South Side Flats,South Side Flats
750,003,61000,170200,1,1019,Block 1019,420031702001019,South Side Flats,South Side Flats
750,003,61000,170200,1,1020,Block 1020,420031702001020,South Side Flats,South Side Flats
750,003,61000,170200,1,1021,Block 1021,420031702001021,South Side Flats,South Side Flats
750,003,61000,170200,1,1022,Block 1022,420031702001022,South Side Flats,South Side Flats
750,003,61000,170200,1,1023,Block 1023,420031702001023,South Side Flats,South Side Flats
750,003,61000,170200,1,1024,Block 1024,420031702001024,South Side Flats,South Side Flats
750,003,61000,170200,1,1025,Block 1025,420031702001025,South Side Flats,South Side Flats
750,003,61000,170200,1,1026,Block 1026,420031702001026,South Side Flats,South Side Flats
750,003,61000,170200,1,1027,Block 1027,420031702001027,South Side Flats,South Side Flats
750,003,61000,170200,1,1028,Block 1028,420031702001028,South Side Flats,South Side Flats
750,003,61000,170200,1,1029,Block 1029,420031702001029,South Side Flats,South Side Flats
750,003,61000,170200,1,1030,Block 1030,420031702001030,South Side Flats,South Side Flats
750,003,61000,170200,1,1031,Block 1031,420031702001031,South Side Flats,South Side Flats
750,003,61000,170200,1,1032,Block 1032,420031702001032,South Side Flats,South Side Flats
750,003,61000,170200,1,1033,Block 1033,420031702001033,South Side Flats,South Side Flats
750,003,61000,170200,1,1034,Block 1034,420031702001034,South Side Flats,South Side Flats
750,003,61000,170200,1,1035,Block 1035,420031702001035,South Side Flats,South Side Flats
750,003,61000,170200,1,1036,Block 1036,420031702001036,South Side Flats,South Side Flats
750,003,61000,170200,1,1037,Block 1037,420031702001037,South Side Flats,South Side Flats
750,003,61000,170200,1,1038,Block 1038,420031702001038,South Side Flats,South Side Flats
750,003,61000,170200,1,1039,Block 1039,420031702001039,South Side Flats,South Side Flats
750,003,61000,170200,1,1040,Block 1040,420031702001040,South Side Flats,South Side Flats
750,003,61000,170200,1,1041,Block 1041,420031702001041,South Side Flats,South Side Flats
750,003,61000,170200,1,1042,Block 1042,420031702001042,South Side Flats,South Side Flats
750,003,61000,170200,2,2000,Block 2000,420031702002000,South Side Flats,South Side Flats
750,003,61000,170200,2,2001,Block 2001,420031702002001,South Side Flats,South Side Flats
750,003,61000,170200,2,2002,Block 2002,420031702002002,South Side Flats,South Side Flats
750,003,61000,170200,2,2003,Block 2003,420031702002003,South Side Flats,South Side Flats
750,003,61000,170200,2,2004,Block 2004,420031702002004,South Side Flats,South Side Flats
750,003,61000,170200,2,2005,Block 2005,420031702002005,South Side Flats,South Side Flats
750,003,61000,170200,2,2006,Block 2006,420031702002006,South Side Flats,South Side Flats
750,003,61000,170200,2,2007,Block 2007,420031702002007,South Side Flats,South Side Flats
750,003,61000,170200,2,2008,Block 2008,420031702002008,South Side Flats,South Side Flats
750,003,61000,170200,2,2009,Block 2009,420031702002009,South Side Flats,South Side Flats
750,003,61000,170200,2,2010,Block 2010,420031702002010,South Side Flats,South Side Flats
750,003,61000,170200,2,2011,Block 2011,420031702002011,South Side Flats,South Side Flats
750,003,61000,170200,2,2012,Block 2012,420031702002012,South Side Flats,South Side Flats
750,003,61000,170200,2,2013,Block 2013,420031702002013,South Side Flats,South Side Flats
750,003,61000,170200,2,2014,Block 2014,420031702002014,South Side Flats,South Side Flats
750,003,61000,170200,2,2015,Block 2015,420031702002015,South Side Flats,South Side Flats
750,003,61000,170200,2,2016,Block 2016,420031702002016,South Side Flats,South Side Flats
750,003,61000,170200,2,2017,Block 2017,420031702002017,South Side Flats,South Side Flats
750,003,61000,170200,2,2018,Block 2018,420031702002018,South Side Flats,South Side Flats
750,003,61000,170200,2,2019,Block 2019,420031702002019,South Side Flats,South Side Flats
750,003,61000,170200,2,2020,Block 2020,420031702002020,South Side Flats,South Side Flats
750,003,61000,170200,2,2021,Block 2021,420031702002021,South Side Flats,South Side Flats
750,003,61000,170200,2,2022,Block 2022,420031702002022,South Side Flats,South Side Flats
750,003,61000,170200,2,2023,Block 2023,420031702002023,South Side Flats,South Side Flats
750,003,61000,170200,2,2024,Block 2024,420031702002024,South Side Flats,South Side Flats
750,003,61000,170200,2,2025,Block 2025,420031702002025,South Side Flats,South Side Flats
750,003,61000,170200,2,2026,Block 2026,420031702002026,South Side Flats,South Side Flats
750,003,61000,170200,2,2027,Block 2027,420031702002027,South Side Flats,South Side Flats
750,003,61000,170200,2,2028,Block 2028,420031702002028,South Side Flats,South Side Flats
750,003,61000,170200,2,2029,Block 2029,420031702002029,South Side Flats,South Side Flats
750,003,61000,170200,2,2030,Block 2030,420031702002030,South Side Flats,South Side Flats
750,003,61000,170200,2,2031,Block 2031,420031702002031,South Side Flats,South Side Flats
750,003,61000,170200,2,2032,Block 2032,420031702002032,South Side Flats,South Side Flats
750,003,61000,170200,2,2033,Block 2033,420031702002033,South Side Flats,South Side Flats
750,003,61000,170200,3,3000,Block 3000,420031702003000,South Side Flats,South Side Flats
750,003,61000,170200,3,3001,Block 3001,420031702003001,South Side Flats,South Side Flats
750,003,61000,170200,3,3002,Block 3002,420031702003002,South Side Flats,South Side Flats
750,003,61000,170200,3,3003,Block 3003,420031702003003,South Side Flats,South Side Flats
750,003,61000,170200,3,3004,Block 3004,420031702003004,South Side Flats,South Side Flats
750,003,61000,170200,3,3005,Block 3005,420031702003005,South Side Flats,South Side Flats
750,003,61000,170200,3,3006,Block 3006,420031702003006,South Side Flats,South Side Flats
750,003,61000,170200,3,3007,Block 3007,420031702003007,South Side Flats,South Side Flats
750,003,61000,170200,3,3008,Block 3008,420031702003008,South Side Flats,South Side Flats
750,003,61000,170200,3,3009,Block 3009,420031702003009,South Side Flats,South Side Flats
750,003,61000,170200,3,3010,Block 3010,420031702003010,South Side Flats,South Side Flats
750,003,61000,170200,3,3011,Block 3011,420031702003011,South Side Flats,South Side Flats
750,003,61000,170200,3,3012,Block 3012,420031702003012,South Side Flats,South Side Flats
750,003,61000,170200,3,3013,Block 3013,420031702003013,South Side Flats,South Side Flats
750,003,61000,170200,3,3014,Block 3014,420031702003014,South Side Flats,South Side Flats
750,003,61000,170200,3,3015,Block 3015,420031702003015,South Side Flats,South Side Flats
750,003,61000,170200,3,3016,Block 3016,420031702003016,South Side Flats,South Side Flats
750,003,61000,170200,3,3017,Block 3017,420031702003017,South Side Flats,South Side Flats
750,003,61000,170200,3,3018,Block 3018,420031702003018,South Side Flats,South Side Flats
750,003,61000,170200,3,3019,Block 3019,420031702003019,South Side Flats,South Side Flats
750,003,61000,170200,3,3020,Block 3020,420031702003020,South Side Flats,South Side Flats
750,003,61000,170200,3,3021,Block 3021,420031702003021,South Side Flats,South Side Flats
750,003,61000,170200,3,3022,Block 3022,420031702003022,South Side Flats,South Side Flats
750,003,61000,170200,4,4000,Block 4000,420031702004000,South Side Flats,South Side Flats
750,003,61000,170200,4,4001,Block 4001,420031702004001,South Side Flats,South Side Flats
750,003,61000,170200,4,4002,Block 4002,420031702004002,South Side Flats,South Side Flats
750,003,61000,170200,4,4003,Block 4003,420031702004003,South Side Flats,South Side Flats
750,003,61000,170200,4,4004,Block 4004,420031702004004,South Side Flats,South Side Flats
750,003,61000,170200,4,4005,Block 4005,420031702004005,South Side Flats,South Side Flats
750,003,61000,170200,4,4006,Block 4006,420031702004006,South Side Flats,South Side Flats
750,003,61000,170200,4,4007,Block 4007,420031702004007,South Side Flats,South Side Flats
750,003,61000,170200,4,4008,Block 4008,420031702004008,South Side Flats,South Side Flats
750,003,61000,170200,4,4009,Block 4009,420031702004009,South Side Flats,South Side Flats
750,003,61000,170200,4,4010,Block 4010,420031702004010,South Side Flats,South Side Flats
750,003,61000,170200,4,4011,Block 4011,420031702004011,South Side Flats,South Side Flats
750,003,61000,170200,4,4012,Block 4012,420031702004012,South Side Flats,South Side Flats
750,003,61000,170200,4,4013,Block 4013,420031702004013,South Side Flats,South Side Flats
750,003,61000,170200,4,4014,Block 4014,420031702004014,South Side Flats,South Side Flats
750,003,61000,170200,4,4015,Block 4015,420031702004015,South Side Flats,South Side Flats
750,003,61000,170200,4,4016,Block 4016,420031702004016,South Side Flats,South Side Flats
750,003,61000,170200,4,4017,Block 4017,420031702004017,South Side Flats,South Side Flats
750,003,61000,170200,4,4018,Block 4018,420031702004018,South Side Flats,South Side Flats
750,003,61000,170200,4,4019,Block 4019,420031702004019,South Side Flats,South Side Flats
750,003,61000,170200,4,4020,Block 4020,420031702004020,South Side Flats,South Side Flats
750,003,61000,170200,4,4021,Block 4021,420031702004021,South Side Flats,South Side Flats
750,003,61000,170200,4,4022,Block 4022,420031702004022,South Side Flats,South Side Flats
750,003,61000,170200,4,4023,Block 4023,420031702004023,South Side Flats,South Side Flats
750,003,61000,170200,4,4024,Block 4024,420031702004024,South Side Flats,South Side Flats
750,003,61000,170200,4,4025,Block 4025,420031702004025,South Side Flats,South Side Flats
750,003,61000,170200,4,4026,Block 4026,420031702004026,South Side Flats,South Side Flats
750,003,61000,170200,4,4027,Block 4027,420031702004027,South Side Flats,South Side Flats
750,003,61000,160800,1,1001,Block 1001,420031608001001,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1002,Block 1002,420031608001002,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1003,Block 1003,420031608001003,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1004,Block 1004,420031608001004,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1005,Block 1005,420031608001005,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1006,Block 1006,420031608001006,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1007,Block 1007,420031608001007,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1008,Block 1008,420031608001008,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1009,Block 1009,420031608001009,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1010,Block 1010,420031608001010,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1011,Block 1011,420031608001011,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1012,Block 1012,420031608001012,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1013,Block 1013,420031608001013,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1014,Block 1014,420031608001014,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1015,Block 1015,420031608001015,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1016,Block 1016,420031608001016,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1017,Block 1017,420031608001017,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1018,Block 1018,420031608001018,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1020,Block 1020,420031608001020,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1021,Block 1021,420031608001021,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1022,Block 1022,420031608001022,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1023,Block 1023,420031608001023,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1024,Block 1024,420031608001024,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1025,Block 1025,420031608001025,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1026,Block 1026,420031608001026,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1027,Block 1027,420031608001027,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1028,Block 1028,420031608001028,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1029,Block 1029,420031608001029,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1030,Block 1030,420031608001030,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1031,Block 1031,420031608001031,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1032,Block 1032,420031608001032,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1033,Block 1033,420031608001033,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1034,Block 1034,420031608001034,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1035,Block 1035,420031608001035,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1036,Block 1036,420031608001036,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1037,Block 1037,420031608001037,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1038,Block 1038,420031608001038,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1039,Block 1039,420031608001039,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1040,Block 1040,420031608001040,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1041,Block 1041,420031608001041,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1042,Block 1042,420031608001042,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1043,Block 1043,420031608001043,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1044,Block 1044,420031608001044,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1045,Block 1045,420031608001045,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1046,Block 1046,420031608001046,South Side Slopes,South Side Slopes
750,003,61000,160800,1,1047,Block 1047,420031608001047,South Side Slopes,South Side Slopes
750,003,61000,160800,2,2000,Block 2000,420031608002000,South Side Slopes,South Side Slopes
750,003,61000,160800,2,2001,Block 2001,420031608002001,South Side Slopes,South Side Slopes
750,003,61000,160800,2,2002,Block 2002,420031608002002,South Side Slopes,South Side Slopes
750,003,61000,160800,2,2003,Block 2003,420031608002003,South Side Slopes,South Side Slopes
750,003,61000,160800,2,2004,Block 2004,420031608002004,South Side Slopes,South Side Slopes
750,003,61000,160800,2,2005,Block 2005,420031608002005,South Side Slopes,South Side Slopes
750,003,61000,160800,2,2006,Block 2006,420031608002006,South Side Slopes,South Side Slopes
750,003,61000,160800,2,2007,Block 2007,420031608002007,South Side Slopes,South Side Slopes
750,003,61000,160800,2,2008,Block 2008,420031608002008,South Side Slopes,South Side Slopes
750,003,61000,160800,2,2009,Block 2009,420031608002009,South Side Slopes,South Side Slopes
750,003,61000,160800,2,2010,Block 2010,420031608002010,South Side Slopes,South Side Slopes
750,003,61000,160800,2,2011,Block 2011,420031608002011,South Side Slopes,South Side Slopes
750,003,61000,160800,2,2012,Block 2012,420031608002012,South Side Slopes,South Side Slopes
750,003,61000,160800,2,2013,Block 2013,420031608002013,South Side Slopes,South Side Slopes
750,003,61000,160800,2,2014,Block 2014,420031608002014,South Side Slopes,South Side Slopes
750,003,61000,160800,2,2015,Block 2015,420031608002015,South Side Slopes,South Side Slopes
750,003,61000,160800,2,2016,Block 2016,420031608002016,South Side Slopes,South Side Slopes
750,003,61000,160800,2,2017,Block 2017,420031608002017,South Side Slopes,South Side Slopes
750,003,61000,160800,2,2018,Block 2018,420031608002018,South Side Slopes,South Side Slopes
750,003,61000,160800,2,2019,Block 2019,420031608002019,South Side Slopes,South Side Slopes
750,003,61000,160800,2,2020,Block 2020,420031608002020,South Side Slopes,South Side Slopes
750,003,61000,160800,2,2021,Block 2021,420031608002021,South Side Slopes,South Side Slopes
750,003,61000,160800,2,2022,Block 2022,420031608002022,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1000,Block 1000,420031706001000,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1001,Block 1001,420031706001001,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1002,Block 1002,420031706001002,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1003,Block 1003,420031706001003,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1004,Block 1004,420031706001004,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1005,Block 1005,420031706001005,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1006,Block 1006,420031706001006,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1007,Block 1007,420031706001007,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1008,Block 1008,420031706001008,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1009,Block 1009,420031706001009,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1010,Block 1010,420031706001010,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1011,Block 1011,420031706001011,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1012,Block 1012,420031706001012,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1013,Block 1013,420031706001013,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1014,Block 1014,420031706001014,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1015,Block 1015,420031706001015,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1016,Block 1016,420031706001016,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1017,Block 1017,420031706001017,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1018,Block 1018,420031706001018,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1019,Block 1019,420031706001019,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1020,Block 1020,420031706001020,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1021,Block 1021,420031706001021,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1022,Block 1022,420031706001022,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1023,Block 1023,420031706001023,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1024,Block 1024,420031706001024,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1025,Block 1025,420031706001025,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1026,Block 1026,420031706001026,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1027,Block 1027,420031706001027,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1028,Block 1028,420031706001028,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1029,Block 1029,420031706001029,South Side Slopes,South Side Slopes
750,003,61000,170600,1,1030,Block 1030,420031706001030,South Side Slopes,South Side Slopes
750,003,61000,170600,2,2000,Block 2000,420031706002000,South Side Slopes,South Side Slopes
750,003,61000,170600,2,2001,Block 2001,420031706002001,South Side Slopes,South Side Slopes
750,003,61000,170600,2,2002,Block 2002,420031706002002,South Side Slopes,South Side Slopes
750,003,61000,170600,2,2003,Block 2003,420031706002003,South Side Slopes,South Side Slopes
750,003,61000,170600,2,2004,Block 2004,420031706002004,South Side Slopes,South Side Slopes
750,003,61000,170600,2,2005,Block 2005,420031706002005,South Side Slopes,South Side Slopes
750,003,61000,170600,2,2006,Block 2006,420031706002006,South Side Slopes,South Side Slopes
750,003,61000,170600,2,2007,Block 2007,420031706002007,South Side Slopes,South Side Slopes
750,003,61000,170600,2,2008,Block 2008,420031706002008,South Side Slopes,South Side Slopes
750,003,61000,170600,2,2009,Block 2009,420031706002009,South Side Slopes,South Side Slopes
750,003,61000,170600,2,2010,Block 2010,420031706002010,South Side Slopes,South Side Slopes
750,003,61000,170600,2,2011,Block 2011,420031706002011,South Side Slopes,South Side Slopes
750,003,61000,170600,2,2012,Block 2012,420031706002012,South Side Slopes,South Side Slopes
750,003,61000,170600,2,2013,Block 2013,420031706002013,South Side Slopes,South Side Slopes
750,003,61000,170600,2,2014,Block 2014,420031706002014,South Side Slopes,South Side Slopes
750,003,61000,241300,3,3000,Block 3000,420032413003000,Spring Garden,Spring Garden
750,003,61000,241300,3,3001,Block 3001,420032413003001,Spring Garden,Spring Garden
750,003,61000,241300,3,3002,Block 3002,420032413003002,Spring Garden,Spring Garden
750,003,61000,241300,3,3003,Block 3003,420032413003003,Spring Garden,Spring Garden
750,003,61000,241300,3,3004,Block 3004,420032413003004,Spring Garden,Spring Garden
750,003,61000,241300,3,3005,Block 3005,420032413003005,Spring Garden,Spring Garden
750,003,61000,241300,3,3006,Block 3006,420032413003006,Spring Garden,Spring Garden
750,003,61000,241300,3,3007,Block 3007,420032413003007,Spring Garden,Spring Garden
750,003,61000,241300,3,3008,Block 3008,420032413003008,Spring Garden,Spring Garden
750,003,61000,241300,3,3009,Block 3009,420032413003009,Spring Garden,Spring Garden
750,003,61000,241300,3,3010,Block 3010,420032413003010,Spring Garden,Spring Garden
750,003,61000,241300,3,3011,Block 3011,420032413003011,Spring Garden,Spring Garden
750,003,61000,241300,3,3012,Block 3012,420032413003012,Spring Garden,Spring Garden
750,003,61000,241300,3,3013,Block 3013,420032413003013,Spring Garden,Spring Garden
750,003,61000,241300,3,3014,Block 3014,420032413003014,Spring Garden,Spring Garden
750,003,61000,241300,3,3015,Block 3015,420032413003015,Spring Garden,Spring Garden
750,003,61000,241300,3,3016,Block 3016,420032413003016,Spring Garden,Spring Garden
750,003,61000,241300,3,3017,Block 3017,420032413003017,Spring Garden,Spring Garden
750,003,61000,241300,3,3018,Block 3018,420032413003018,Spring Garden,Spring Garden
750,003,61000,241300,3,3019,Block 3019,420032413003019,Spring Garden,Spring Garden
750,003,61000,241300,3,3020,Block 3020,420032413003020,Spring Garden,Spring Garden
750,003,61000,241300,3,3021,Block 3021,420032413003021,Spring Garden,Spring Garden
750,003,61000,241300,3,3022,Block 3022,420032413003022,Spring Garden,Spring Garden
750,003,61000,241300,3,3023,Block 3023,420032413003023,Spring Garden,Spring Garden
750,003,61000,241300,3,3024,Block 3024,420032413003024,Spring Garden,Spring Garden
750,003,61000,241300,3,3025,Block 3025,420032413003025,Spring Garden,Spring Garden
750,003,61000,241300,3,3026,Block 3026,420032413003026,Spring Garden,Spring Garden
750,003,61000,241300,3,3027,Block 3027,420032413003027,Spring Garden,Spring Garden
750,003,61000,241300,3,3028,Block 3028,420032413003028,Spring Garden,Spring Garden
750,003,61000,241300,3,3029,Block 3029,420032413003029,Spring Garden,Spring Garden
750,003,61000,241300,3,3030,Block 3030,420032413003030,Spring Garden,Spring Garden
750,003,61000,262000,1,1007,Block 1007,420032620001007,Spring Garden,Spring Hill-City View
750,003,61000,262000,3,3000,Block 3000,420032620003000,Spring Garden,Spring Garden
750,003,61000,262000,3,3001,Block 3001,420032620003001,Spring Garden,Spring Garden
750,003,61000,262000,1,1000,Block 1000,420032620001000,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,1,1001,Block 1001,420032620001001,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,1,1002,Block 1002,420032620001002,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,1,1003,Block 1003,420032620001003,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,1,1004,Block 1004,420032620001004,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,1,1005,Block 1005,420032620001005,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,1,1006,Block 1006,420032620001006,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,1,1008,Block 1008,420032620001008,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,1,1009,Block 1009,420032620001009,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,1,1010,Block 1010,420032620001010,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,1,1011,Block 1011,420032620001011,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,1,1012,Block 1012,420032620001012,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,1,1013,Block 1013,420032620001013,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,1,1014,Block 1014,420032620001014,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,1,1015,Block 1015,420032620001015,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,1,1016,Block 1016,420032620001016,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,1,1017,Block 1017,420032620001017,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,1,1018,Block 1018,420032620001018,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,1,1019,Block 1019,420032620001019,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,1,1020,Block 1020,420032620001020,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,1,1021,Block 1021,420032620001021,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,1,1022,Block 1022,420032620001022,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,1,1023,Block 1023,420032620001023,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,1,1024,Block 1024,420032620001024,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,1,1025,Block 1025,420032620001025,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,1,1026,Block 1026,420032620001026,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,2,2000,Block 2000,420032620002000,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,2,2001,Block 2001,420032620002001,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,2,2002,Block 2002,420032620002002,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,2,2003,Block 2003,420032620002003,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,2,2004,Block 2004,420032620002004,Spring Hill-City View,Spring Hill-City View
750,003,61000,262000,2,2005,Block 2005,420032620002005,Spring Hill-City View,Spring Hill-City View
